Id,SalePrice
1802,147958.21731
1803,161811.68227
1804,122445.3007
1805,128169.76682
1806,140056.55671
1807,122376.18759
1808,105960.95056
1809,130669.83192
1810,124553.50275
1811,103132.27746
1812,100826.20773
1813,121573.73038
1814,96026.467392
1815,68490.90089
1816,85913.11719
1817,122060.88325
1818,150793.76546
1819,132684.68725
1820,87250.7088
1821,117613.56039
1822,144592.3099
1823,48437.188955
1824,115327.90522
1825,125547.83466
1826,106424.22893
1827,120289.08837
1828,146960.70346
1829,122625.9967
1830,145260.0133
1831,154454.23545
1832,115200.44655
1833,132295.15846
1834,127795.27225
1835,138442.29634
1836,136832.91971
1837,82042.359095
1838,114616.13539
1839,99874.359586
1840,122250.73914
1841,128536.76303
1842,84392.200543
1843,112892.66174
1844,107641.48864
1845,144024.9565
1846,132294.54711
1847,196451.22662
1848,78154.853925
1849,132295.60021
1850,116657.85832
1851,133473.04064
1852,117544.52252
1853,122017.52805
1854,148561.92627
1855,141424.27049
1856,206286.64718
1857,230452.11643
1858,190792.34568
1859,155734.33615
1860,138971.17065
1861,154514.00161
1862,267618.83202
1863,267618.83202
1864,267618.83202
1865,251487.26608
1866,245526.75618
1867,217625.91913
1868,258250.39915
1869,195183.25347
1870,193022.12306
1871,217175.52601
1872,179906.91836
1873,221845.46434
1874,147958.09209
1875,202864.14896
1876,204732.18496
1877,203730.26279
1878,195032.51599
1879,131434.22287
1880,132547.83038
1881,221945.74936
1882,243431.8686
1883,201937.9023
1884,215088.60158
1885,208793.48767
1886,247122.50823
1887,197988.90814
1888,229751.16381
1889,174107.20902
1890,122902.72834
1891,119273.61304
1892,101066.1806
1893,131271.581
1894,162691.45293
1895,143866.27463
1896,117281.60649
1897,107789.32715
1898,111683.45714
1899,175203.38431
1900,156788.00969
1901,176182.081
1902,174114.60962
1903,232106.07943
1904,140293.06669
1905,203721.23653
1906,175635.60205
1907,217261.6115
1908,112101.27544
1909,130153.50033
1910,125241.90226
1911,200072.95215
1912,318927.25214
1913,128150.71286
1914,55255.783621
1915,264467.38372
1916,75119.815369
1917,212160.57422
1918,121271.21262
1919,146548.97046
1920,173406.84841
1921,309460.83415
1922,257936.09634
1923,252825.95052
1924,219182.9344
1925,226959.45873
1926,295295.67933
1927,127329.91341
1928,174649.95691
1929,107617.37875
1930,117750.72712
1931,122065.98148
1932,140214.67266
1933,156731.07728
1934,190409.59461
1935,168444.41849
1936,190409.59461
1937,190220.63302
1938,189217.04516
1939,278864.00044
1940,220424.20463
1941,178780.39931
1942,187203.58699
1943,225651.45751
1944,341332.94111
1945,318227.1393
1946,181511.32268
1947,301709.37878
1948,160886.83315
1949,208547.61396
1950,164848.00291
1951,235799.27133
1952,211900.57644
1953,157030.8318
1954,194640.64025
1955,144420.09097
1956,259677.75751
1957,179380.60698
1958,241067.14284
1959,169451.49309
1960,119453.2248
1961,113001.83404
1962,94915.442742
1963,94702.146786
1964,115601.2982
1965,154291.6297
1966,136250.55704
1967,287076.04947
1968,384405.38175
1969,321152.99315
1970,356284.27288
1971,376149.70276
1972,327110.93415
1973,286776.79225
1974,310838.27057
1975,377280.43943
1976,266279.28723
1977,348244.16131
1978,367026.70449
1979,328915.89754
1980,239077.48146
1981,320033.45771
1982,239467.0003
1983,239467.0003
1984,231870.85485
1985,191173.16947
1986,200277.6372
1987,183909.11595
1988,184798.16687
1989,199389.60731
1990,216106.65984
1991,256173.31823
1992,214467.48035
1993,171603.46601
1994,241335.12149
1995,190036.55902
1996,284732.67364
1997,303222.86558
1998,303320.93343
1999,273517.30311
2000,307383.88465
2001,275943.41741
2002,235722.08147
2003,251716.27889
2004,249582.34523
2005,223944.93743
2006,226262.12282
2007,247124.31251
2008,206798.65701
2009,193624.26343
2010,192859.68912
2011,174138.89996
2012,174131.66973
2013,176485.07515
2014,186158.97654
2015,183106.06652
2016,189696.17748
2017,185759.54451
2018,119393.50438
2019,127346.52136
2020,91191.741124
2021,96566.957693
2022,216984.97259
2023,160190.77156
2024,296181.36559
2025,354080.32618
2026,194680.0656
2027,163741.6323
2028,173265.41787
2029,190249.52814
2030,232401.01963
2031,197515.18635
2032,210005.22888
2033,224231.09454
2034,177249.99316
2035,214767.1525
2036,203433.6
2037,206028.83648
2038,256246.84858
2039,206775.81828
2040,279383.25199
2041,272242.79037
2042,222429.58967
2043,174998.42928
2044,184351.41431
2045,191827.89089
2046,191517.83016
2047,143805.52291
2048,134863.9034
2049,187327.33755
2050,170524.92281
2051,124875.76181
2052,119212.79845
2053,150938.04009
2054,88428.100452
2055,161670.82895
2056,150010.97673
2057,125174.25146
2058,203796.25005
2059,138508.17852
2060,175074.79803
2061,167921.27296
2062,132348.19697
2063,106167.59417
2064,135502.04605
2065,96330.405029
2066,167542.26581
2067,177601.46381
2068,192249.39651
2069,82116.996827
2070,108680.48325
2071,94711.132445
2072,126067.62679
2073,125693.77476
2074,171066.50024
2075,142439.601
2076,97530.842042
2077,145987.55496
2078,126282.97384
2079,133157.65338
2080,119374.3521
2081,134679.84166
2082,139033.74581
2083,151430.21521
2084,105761.32309
2085,134710.41848
2086,74300.229363
2087,138780.98181
2088,109900.67055
2089,80155.983744
2090,143722.56177
2091,146940.03478
2092,142861.46102
2093,114634.55044
2094,127357.1401
2095,125827.75996
2096,70758.384996
2097,115373.80601
2098,129264.87244
2099,40138.040012
2100,115222.17124
2101,127437.35312
2102,120535.67639
2103,100581.1438
2104,168421.9037
2105,140601.61636
2106,85048.343731
2107,207260.60022
2108,107401.71184
2109,129626.7546
2110,134041.61597
2111,124343.7339
2112,156865.54372
2113,141056.29609
2114,134632.77278
2115,166158.96251
2116,130544.40928
2117,158468.69777
2118,127674.19263
2119,117068.55905
2120,129034.71584
2121,10000
2122,115695.17621
2123,95800.478719
2124,168138.02896
2125,152409.38516
2126,173942.00002
2127,171081.09308
2128,130531.50335
2129,83851.719231
2130,106134.49436
2131,152692.76343
2132,119539.61142
2133,115101.1605
2134,96387.048208
2135,75463.460676
2136,84234.30085
2137,100888.92032
2138,111417.95592
2139,131297.06508
2140,138859.427
2141,107340.51298
2142,128320.47262
2143,136866.91773
2144,117093.15098
2145,133636.50835
2146,130471.7158
2147,165046.73871
2148,128763.179
2149,112595.75069
2150,198039.67842
2151,101383.35685
2152,180419.22457
2153,149754.77203
2154,84225.362744
2155,129295.69334
2156,267549.79873
2157,207266.63359
2158,211688.68239
2159,196740.20291
2160,181748.39301
2161,231908.23511
2162,283551.19775
2163,262952.95609
2164,194408.62656
2165,189954.83369
2166,147958.09209
2167,198095.28924
2168,200621.3973
2169,191984.85537
2170,211333.04082
2171,149929.26489
2172,133301.15349
2173,190934.34673
2174,247432.51786
2175,238875.19858
2176,242725.57767
2177,255050.90384
2178,202577.75679
2179,138722.88583
2180,221164.45178
2181,208160.27151
2182,226310.68065
2183,203260.9231
2184,107364.79464
2185,90635.169759
2186,125859.05227
2187,123192.60643
2188,138791.46627
2189,250408.41068
2190,97079.543972
2191,98181.282135
2192,75424.568336
2193,113762.60649
2194,131477.93925
2195,104089.91265
2196,89647.231249
2197,150299.16106
2198,140437.12541
2199,138060.27419
2200,151084.37383
2201,166674.56877
2202,192537.64909
2203,175848.14279
2204,226991.8678
2205,165486.88663
2206,124144.46728
2207,158868.52833
2208,240793.80911
2209,235192.11646
2210,112101.27544
2211,107456.42008
2212,117738.28015
2213,105612.2844
2214,122283.28952
2215,94129.211443
2216,148957.35239
2217,63470.56682
2218,66749.760132
2219,77922.338418
2220,84272.371539
2221,264467.38372
2222,245003.03028
2223,230097.76125
2224,186882.85244
2225,163893.23762
2226,199285.82145
2227,207409.68471
2228,242347.84363
2229,249393.89111
2230,171672.10957
2231,230450.88016
2232,216098.89427
2233,187003.36075
2234,223932.597
2235,247212.93236
2236,270916.26313
2237,291230.14487
2238,157282.64488
2239,148166.57813
2240,157330.55672
2241,143938.99516
2242,109837.44945
2243,115012.10318
2244,105242.59846
2245,89715.919147
2246,140213.85392
2247,112572.64011
2248,112735.9803
2249,127738.87188
2250,119833.21001
2251,127658.99023
2252,177966.52309
2253,145101.77227
2254,160632.32714
2255,183237.24555
2256,174178.50841
2257,239247.96583
2258,165839.86417
2259,188377.02841
2260,134309.61589
2261,203110.2595
2262,223983.1004
2263,343373.40036
2264,418319.76193
2265,178863.18867
2266,285548.57803
2267,369140.65437
2268,353652.27689
2269,151441.29917
2270,174220.55787
2271,201023.83217
2272,185847.54641
2273,156348.34543
2274,182206.42913
2275,165858.13315
2276,165337.83101
2277,193835.63832
2278,157810.7737
2279,131369.15131
2280,115541.71621
2281,173495.60719
2282,172520.12716
2283,101788.1956
2284,113471.4562
2285,136758.30984
2286,123620.5913
2287,318955.06475
2288,302921.85069
2289,361048.96712
2290,403290.6123
2291,350205.94581
2292,328931.43795
2293,417942.94034
2294,377681.61417
2295,384910.48978
2296,345042.93227
2297,301056.07295
2298,299329.87141
2299,387273.19515
2300,321968.78079
2301,275655.64609
2302,274514.1598
2303,286480.12901
2304,299133.45816
2305,244705.02412
2306,231892.6959
2307,240245.63267
2308,266466.08236
2309,267477.27806
2310,247946.90319
2311,240893.61948
2312,196781.24887
2313,187930.22572
2314,184678.30097
2315,193757.6532
2316,209877.78195
2317,193108.23869
2318,196480.47912
2319,191701.95326
2320,198242.20201
2321,200206.17816
2322,188068.17183
2323,159576.12721
2324,140826.71415
2325,227883.34151
2326,150609.69347
2327,213832.08226
2328,215647.78777
2329,197497.46443
2330,195690.5742
2331,340135.17017
2332,360414.86137
2333,326698.58329
2334,293716.03783
2335,276505.35593
2336,317116.76216
2337,224556.70462
2338,246022.33169
2339,216386.22024
2340,296422.53716
2341,244306.89301
2342,229339.51949
2343,227041.81724
2344,227047.16195
2345,245759.67898
2346,220645.28092
2347,220265.64286
2348,238450.74951
2349,213198.86535
2350,248213.10102
2351,250811.05981
2352,247890.23397
2353,277321.72577
2354,175992.23099
2355,170539.88052
2356,162529.51502
2357,207238.81932
2358,196031.90229
2359,141714.33788
2360,114574.98088
2361,125630.57824
2362,302874.18893
2363,127013.31421
2364,135794.82276
2365,209288.12268
2366,196216.15746
2367,246992.44908
2368,222414.31434
2369,247000.95342
2370,186950.08135
2371,193568.19435
2372,201298.43592
2373,246476.36696
2374,265672.95374
2375,239826.19861
2376,315231.41419
2377,340866.30848
2378,141378.1239
2379,216834.51741
2380,138801.38052
2381,162277.30538
2382,186185.06803
2383,203745.84372
2384,219457.30738
2385,142172.93084
2386,137328.07669
2387,140346.81543
2388,114172.87355
2389,124300.65569
2390,131330.65786
2391,120231.24441
2392,113444.80092
2393,142280.03163
2394,128382.29948
2395,199055.69117
2396,151164.54323
2397,192509.18744
2398,124019.04925
2399,70230.480557
2400,62221.294138
2401,113811.14355
2402,133919.64466
2403,174589.14615
2404,135561.03259
2405,145433.61438
2406,131469.83373
2407,123236.64109
2408,128902.00978
2409,136388.81241
2410,178315.12328
2411,115487.79706
2412,159071.40479
2413,141541.57223
2414,151269.014
2415,171349.50561
2416,116959.16278
2417,125535.09487
2418,133391.6566
2419,159898.61476
2420,115331.74345
2421,162655.12057
2422,101410.27388
2423,157061.0492
2424,198853.92126
2425,230138.61979
2426,126493.14484
2427,142578.14237
2428,168803.89592
2429,101394.69334
2430,120724.91149
2431,131905.11007
2432,145594.25499
2433,138214.8616
2434,131306.26339
2435,156645.32453
2436,119913.14326
2437,110988.53524
2438,116744.20822
2439,107545.6045
2440,118189.60856
2441,88672.76846
2442,114426.10636
2443,106125.70779
2444,127716.22538
2445,82973.571125
2446,147320.46595
2447,124801.62229
2448,114631.4239
2449,107690.46096
2450,149499.34901
2451,144734.83668
2452,177054.69474
2453,107567.3064
2454,148325.35723
2455,102609.33865
2456,138237.36804
2457,140219.79389
2458,116761.78653
2459,106297.96237
2460,135312.4906
2461,124526.00202
2462,153917.4139
2463,125167.14525
2464,186271.86529
2465,130434.41527
2466,114325.89333
2467,102384.85946
2468,83877.116818
2469,94755.538685
2470,148562.44157
2471,167666.78741
2472,155071.35199
2473,100361.30634
2474,103965.35762
2475,194141.19339
2476,100959.10126
2477,118795.01816
2478,164798.77657
2479,121510.92525
2480,136920.78713
2481,125126.06513
2482,113540.90212
2483,111989.01848
2484,116576.31359
2485,113489.51682
2486,165977.21878
2487,204843.83146
2488,142001.32646
2489,150667.47854
2490,150542.47623
2491,97378.653937
2492,190454.80141
2493,124288.94971
2494,144349.57031
2495,85885.698161
2496,259211.81218
2497,141897.92738
2498,101664.64955
2499,97596.576296
2500,121079.05254
2501,136333.58703
2502,123995.21406
2503,103944.57455
2504,196824.98678
2505,203813.5278
2506,248191.86331
2507,302706.18535
2508,248191.86331
2509,222454.24839
2510,217058.2733
2511,191518.25948
2512,214325.56344
2513,195073.97912
2514,192211.4477
2515,151585.76243
2516,168118.60622
2517,147958.09209
2518,161385.63727
2519,214979.05242
2520,200951.21957
2521,198732.6931
2522,214023.05003
2523,116487.94171
2524,143248.18382
2525,141766.24519
2526,145499.82172
2527,130143.02671
2528,126925.97954
2529,137274.50368
2530,121238.5793
2531,227042.28542
2532,223409.82246
2533,203203.61146
2534,212315.84856
2535,275720.41381
2536,219662.1863
2537,191848.46366
2538,197035.60932
2539,180174.44827
2540,210735.97552
2541,186507.65585
2542,189710.31059
2543,96145.775891
2544,119311.15145
2545,125566.6953
2546,125852.33355
2547,116909.34833
2548,178654.55298
2549,146297.60069
2550,464544.60728
2551,118352.53299
2552,121891.81227
2553,98181.282135
2554,90238.857351
2555,104083.31568
2556,91163.304274
2557,89798.203834
2558,156600.3595
2559,182722.48855
2560,177556.32309
2561,146402.71298
2562,126678.08525
2563,178382.06674
2564,205163.86357
2565,161505.78074
2566,223455.95568
2567,157601.49135
2568,203620.74071
2569,199361.13363
2570,112852.16243
2571,237904.11786
2572,131353.96308
2573,221895.03012
2574,205398.51419
2575,104499.77371
2576,148137.22596
2577,138225.16646
2578,87598.407265
2579,94185.408595
2580,138522.85575
2581,101974.31101
2582,117361.35458
2583,259698.33769
2584,149448.38619
2585,183208.00849
2586,183533.04547
2587,180607.38362
2588,118681.915
2589,129186.62503
2590,215310.38811
2591,229861.61027
2592,275336.58179
2593,258815.8777
2594,185362.59829
2595,204562.10575
2596,278478.99846
2597,221729.98847
2598,290945.66828
2599,292197.12035
2600,182531.60606
2601,131055.2627
2602,97590.657922
2603,91939.268532
2604,97166.151794
2605,98502.951004
2606,127544.97931
2607,159310.82411
2608,185703.0752
2609,145965.51527
2610,107380.62488
2611,125443.56487
2612,158902.71259
2613,112735.9803
2614,119688.33132
2615,145059.57475
2616,124280.50324
2617,185924.59691
2618,145553.51011
2619,198794.67676
2620,180188.55576
2621,185234.11669
2622,194417.63014
2623,235340.82539
2624,286453.45957
2625,377723.77331
2626,164894.13099
2627,205834.52298
2628,402482.5143
2629,458369.28583
2630,355761.32992
2631,418125.52105
2632,401744.67897
2633,297432.28941
2634,332788.50003
2635,144350.97663
2636,189029.45823
2637,143282.7892
2638,277298.75336
2639,191806.53207
2640,145626.96997
2641,113700.46004
2642,184286.33355
2643,101788.1956
2644,123702.25524
2645,97275.788833
2646,92748.155329
2647,101559.45505
2648,136937.12733
2649,149681.88098
2650,135915.58745
2651,154663.13495
2652,385949.45667
2653,270961.67039
2654,306587.53267
2655,305529.94648
2656,318994.86497
2657,335751.61914
2658,330029.29325
2659,331565.22889
2660,355767.95786
2661,314490.54094
2662,294166.3384
2663,290274.79993
2664,265697.49228
2665,299783.84915
2666,296987.05583
2667,190422.80023
2668,193544.60806
2669,205363.58504
2670,267307.57072
2671,193544.60806
2672,192963.21168
2673,192494.216
2674,197500.96051
2675,172901.26114
2676,194598.55488
2677,213072.62369
2678,264874.28496
2679,262607.83462
2680,291068.30922
2681,355553.50218
2682,328229.50156
2683,397967.01796
2684,309361.71526
2685,327483.05988
2686,260282.76397
2687,259798.08537
2688,239747.10915
2689,211592.76731
2690,349435.46222
2691,215441.62214
2692,169110.91088
2693,209798.41898
2694,178531.54277
2695,198420.36959
2696,186732.78642
2697,201594.34785
2698,171934.24101
2699,183281.84304
2700,165034.51552
2701,152185.11209
2702,119532.50513
2703,164652.2423
2704,146941.37783
2705,119848.5895
2706,112946.16556
2707,114030.96378
2708,123450.88545
2709,92131.216768
2710,115624.83173
2711,322040.06414
2712,331846.01049
2713,181320.69811
2714,165478.52733
2715,190193.41669
2716,148344.80546
2717,187969.00143
2718,228083.8651
2719,152719.62382
2720,165622.73268
2721,129984.61065
2722,166300.94295
2723,129335.2895
2724,113750.8261
2725,129462.61241
2726,137931.85479
2727,168202.05978
2728,153993.01867
2729,140923.3066
2730,145548.07401
2731,104245.00333
2732,122444.30888
2733,168906.58723
2734,186279.79315
2735,136514.0973
2736,157560.2856
2737,121061.34892
2738,176233.32529
2739,146445.361
2740,124764.45779
2741,150039.39816
2742,147057.82248
2743,146743.10582
2744,147253.99407
2745,132354.96246
2746,142234.67134
2747,112112.07532
2748,102192.93645
2749,122962.55965
2750,127384.36688
2751,121617.69414
2752,159328.00396
2753,166735.43813
2754,218554.92086
2755,133304.60358
2756,96323.256229
2757,76970.395748
2758,86349.770806
2759,125016.21166
2760,129079.29077
2761,135682.91319
2762,148444.31073
2763,192688.72398
2764,153246.71304
2765,239696.04385
2766,148905.43469
2767,102180.52622
2768,171618.64621
2769,137167.87019
2770,127932.67483
2771,110988.53524
2772,126099.22407
2773,169400.61264
2774,145347.70437
2775,123855.3765
2776,142713.0837
2777,124224.09539
2778,75601.103086
2779,121684.65716
2780,79085.423215
2781,94640.73637
2782,88362.247518
2783,118470.77067
2784,104776.15222
2785,129391.41804
2786,63861.483954
2787,110497.41881
2788,93296.442246
2789,194141.44454
2790,88592.269707
2791,105303.68384
2792,83850.599436
2793,141496.60308
2794,104429.22321
2795,136170.15146
2796,100176.16254
2797,193190.51252
2798,96615.879843
2799,113129.45647
2800,59559.883764
2801,90428.566883
2802,136420.82846
2803,196665.46879
2804,155614.69355
2805,91985.541069
2806,100415.31778
2807,138057.85491
2808,127519.67265
2809,114492.84313
2810,113162.76069
2811,154002.30182
2812,126375.31874
2813,205881.49481
2814,204479.60592
2815,87021.697028
2816,222439.81681
2817,138621.37205
2818,104448.26717
2819,161845.99845
2820,128206.57274
2821,82739.423573
2822,145124.32027
2823,269072.36559
2824,159369.85928
2825,158137.81199
2826,130095.70323
2827,141257.82187
2828,207452.01365
2829,186155.20942
2830,252036.96659
2831,169588.99582
2832,268376.7269
2833,239174.23822
2834,230638.93542
2835,228090.96919
2836,194597.57595
2837,160593.52948
2838,161721.58211
2839,177549.75818
2840,198839.4567
2841,200148.95166
2842,208411.90079
2843,155642.00014
2844,162132.19418
2845,124865.48419
2846,203584.3266
2847,200425.53727
2848,195658.4743
2849,215209.29662
2850,240641.56992
2851,227200.69678
2852,220998.26883
2853,216553.90951
2854,137789.47613
2855,200739.74295
2856,220603.13173
2857,195601.4262
2858,210048.48227
2859,139603.08802
2860,113977.31688
2861,114237.52069
2862,162928.99968
2863,118962.02434
2864,206782.482
2865,125863.61223
2866,169110.76429
2867,95963.170454
2868,121445.71599
2869,117648.45153
2870,122967.07864
2871,91980.528411
2872,54095.190735
2873,101386.86887
2874,142308.46984
2875,89195.890078
2876,139919.26717
2877,130665.23131
2878,158928.77271
2879,136252.26707
2880,99806.304762
2881,174087.13083
2882,188180.45364
2883,190351.1833
2884,184655.08585
2885,185755.61284
2886,240093.70404
2887,80298.672961
2888,111669.03302
2889,56528.460192
2890,73605.110721
2891,130970.61857
2892,63046.110208
2893,79628.026403
2894,57805.760585
2895,271262.83617
2896,245003.03028
2897,186726.24231
2898,189580.323
2899,190329.50053
2900,146073.45534
2901,189539.46731
2902,215096.12701
2903,298773.26012
2904,291967.81273
2905,159954.73315
2906,172531.64471
2907,92708.917421
2908,128875.22113
2909,185072.72229
2910,75641.69634
2911,97590.657922
2912,156382.34977
2913,86897.087681
2914,97166.151794
2915,97166.151794
2916,86897.087681
2917,146265.56036
2918,130518.40187
2919,197720.7121
